,Model Name,Noise level,Accuracy,STD,Set,b
354,AdaBoostClassifier,0.48,0.5795999999999999,0.03335625878302299,Train,0.25
355,AdaBoostClassifier,0.48,0.4816,0.011199999999999991,Test,0.25
356,NeighborHoodClassifier,0.48,0.6296,0.16539600962538362,Train,0.5
357,NeighborHoodClassifier,0.48,0.5035999999999999,0.014388884598883973,Test,0.5
358,AdaBoostClassifier,0.48,0.5796,0.02210520300743696,Train,0.5
359,AdaBoostClassifier,0.48,0.5347999999999999,0.08938545743016588,Test,0.5
360,NeighborHoodClassifier,0.48,0.7283999999999999,0.2221221285689474,Train,1.0
361,NeighborHoodClassifier,0.48,0.5216,0.036843452606942245,Test,1.0
362,AdaBoostClassifier,0.48,0.5624,0.01973423421367039,Train,1.0
363,AdaBoostClassifier,0.48,0.5064,0.022817537115122657,Test,1.0
364,NeighborHoodClassifier,0.48,0.8596,0.17958351817469217,Train,1.5
365,NeighborHoodClassifier,0.48,0.5128,0.020341091416145807,Test,1.5
366,AdaBoostClassifier,0.48,0.55,0.028705400188814637,Train,1.5
367,AdaBoostClassifier,0.48,0.5096,0.022068982758613975,Test,1.5
368,NeighborHoodClassifier,0.48,0.7924,0.2118505133342848,Train,2.0
369,NeighborHoodClassifier,0.48,0.49800000000000005,0.015388307249337069,Test,2.0
370,AdaBoostClassifier,0.48,0.5731999999999999,0.034049375912048645,Train,2.0
371,AdaBoostClassifier,0.48,0.5044000000000001,0.02975634386143569,Test,2.0
372,NeighborHoodClassifier,0.48,0.8779999999999999,0.18371281936762063,Train,2.5
373,NeighborHoodClassifier,0.48,0.5055999999999999,0.007838367176906176,Test,2.5
374,AdaBoostClassifier,0.48,0.5784,0.03598666419661593,Train,2.5
375,AdaBoostClassifier,0.48,0.4788,0.04305531326096701,Test,2.5
376,NeighborHoodClassifier,0.48,0.6839999999999999,0.21308026656638104,Train,3.0
377,NeighborHoodClassifier,0.48,0.5104,0.016894969665554316,Test,3.0
378,AdaBoostClassifier,0.48,0.54,0.013740451229854147,Train,3.0
379,AdaBoostClassifier,0.48,0.49399999999999994,0.015849290204927174,Test,3.0
380,NeighborHoodClassifier,0.48,0.6839999999999999,0.16683884439782,Train,4.0
381,NeighborHoodClassifier,0.48,0.49879999999999997,0.009173875952943781,Test,4.0
382,AdaBoostClassifier,0.48,0.5755999999999999,0.030968370961353443,Train,4.0
383,AdaBoostClassifier,0.48,0.44160000000000005,0.05604855038268162,Test,4.0
384,NeighborHoodClassifier,0.49,0.546,0.016637307474468316,Train,0.25
385,NeighborHoodClassifier,0.49,0.49079999999999996,0.014783774890061059,Test,0.25
386,AdaBoostClassifier,0.49,0.5944,0.0171300904842911,Train,0.25
387,AdaBoostClassifier,0.49,0.4972,0.024317894645713083,Test,0.25
388,NeighborHoodClassifier,0.49,0.5847999999999999,0.10116600219441312,Train,0.5
389,NeighborHoodClassifier,0.49,0.49399999999999994,0.011099549540409297,Test,0.5
390,AdaBoostClassifier,0.49,0.5828,0.02214858911985138,Train,0.5
391,AdaBoostClassifier,0.49,0.45600000000000007,0.03521363372331801,Test,0.5
392,NeighborHoodClassifier,0.49,0.8228,0.21703308503543875,Train,1.0
393,NeighborHoodClassifier,0.49,0.4928,0.01085172797300044,Test,1.0
394,AdaBoostClassifier,0.49,0.5596,0.03282438118228581,Train,1.0
395,AdaBoostClassifier,0.49,0.4936,0.023979991659714987,Test,1.0
396,NeighborHoodClassifier,0.49,0.958,0.051443172530472876,Train,1.5
397,NeighborHoodClassifier,0.49,0.49160000000000004,0.006974238309665084,Test,1.5
398,AdaBoostClassifier,0.49,0.5660000000000001,0.031572139617073766,Train,1.5
399,AdaBoostClassifier,0.49,0.476,0.02131666015115876,Test,1.5
400,NeighborHoodClassifier,0.49,0.7684,0.19682438873269748,Train,2.0
401,NeighborHoodClassifier,0.49,0.504,0.03217452408350435,Test,2.0
402,AdaBoostClassifier,0.49,0.5644,0.026514901470682462,Train,2.0
403,AdaBoostClassifier,0.49,0.4904,0.018948350851723236,Test,2.0
404,NeighborHoodClassifier,0.49,0.8412,0.1648592126634117,Train,2.5
405,NeighborHoodClassifier,0.49,0.4992,0.004308131845707607,Test,2.5
406,AdaBoostClassifier,0.49,0.5616000000000001,0.04209322985944413,Train,2.5
407,AdaBoostClassifier,0.49,0.5016,0.0124835892274618,Test,2.5
408,NeighborHoodClassifier,0.49,0.8224,0.21788216999102977,Train,3.0
409,NeighborHoodClassifier,0.49,0.5192,0.02002398561725414,Test,3.0
410,AdaBoostClassifier,0.49,0.6024,0.015252540771950108,Train,3.0
411,AdaBoostClassifier,0.49,0.4692,0.03563369192211213,Test,3.0
412,NeighborHoodClassifier,0.49,0.8699999999999999,0.1630263782337079,Train,4.0
413,NeighborHoodClassifier,0.49,0.5064,0.025499803920814787,Test,4.0
414,AdaBoostClassifier,0.49,0.5708,0.028833314065504143,Train,4.0
415,AdaBoostClassifier,0.49,0.484,0.04530783596686118,Test,4.0
