,Model Name,Noise level,Accuracy,STD,Set,b
349,NeighborHoodClassifier,0.47,0.5156,0.029048924248584518,Test,4.0
350,AdaBoostClassifier,0.47,0.6024,0.030077233915371964,Train,4.0
351,AdaBoostClassifier,0.47,0.5267999999999999,0.028187940683916578,Test,4.0
352,NeighborHoodClassifier,0.48,0.556,0.016198765385053236,Train,0.25
353,NeighborHoodClassifier,0.48,0.49160000000000004,0.019855477833585374,Test,0.25
354,AdaBoostClassifier,0.48,0.5992,0.0319399436442834,Train,0.25
355,AdaBoostClassifier,0.48,0.5152,0.024741867350707405,Test,0.25
356,NeighborHoodClassifier,0.48,0.774,0.15516185098148322,Train,0.5
357,NeighborHoodClassifier,0.48,0.4848,0.027672368890284772,Test,0.5
358,AdaBoostClassifier,0.48,0.5824,0.04319999999999998,Train,0.5
359,AdaBoostClassifier,0.48,0.4824,0.013763720427268214,Test,0.5
360,NeighborHoodClassifier,0.48,1.0,0.0,Train,1.0
361,NeighborHoodClassifier,0.48,0.4944,0.01834775190588756,Test,1.0
362,AdaBoostClassifier,0.48,0.6172,0.04568763508871961,Train,1.0
363,AdaBoostClassifier,0.48,0.4852,0.029191779664830313,Test,1.0
364,NeighborHoodClassifier,0.48,0.958,0.051474265414865314,Train,1.5
365,NeighborHoodClassifier,0.48,0.5028,0.016079800993793438,Test,1.5
366,AdaBoostClassifier,0.48,0.6020000000000001,0.059289122105155176,Train,1.5
367,AdaBoostClassifier,0.48,0.4768,0.01870187156409753,Test,1.5
368,NeighborHoodClassifier,0.48,0.9795999999999999,0.04079999999999999,Train,2.0
369,NeighborHoodClassifier,0.48,0.49800000000000005,0.018198901065723718,Test,2.0
370,AdaBoostClassifier,0.48,0.5992,0.02137662274541984,Train,2.0
371,AdaBoostClassifier,0.48,0.53,0.03349029710229517,Test,2.0
372,NeighborHoodClassifier,0.48,0.954,0.056511945639837954,Train,2.5
373,NeighborHoodClassifier,0.48,0.5092000000000001,0.02661127580556786,Test,2.5
374,AdaBoostClassifier,0.48,0.5980000000000001,0.03752332607858742,Train,2.5
375,AdaBoostClassifier,0.48,0.5032,0.022112439937736424,Test,2.5
376,NeighborHoodClassifier,0.48,0.9119999999999999,0.047006382545352283,Train,3.0
377,NeighborHoodClassifier,0.48,0.4896,0.037553162316907494,Test,3.0
378,AdaBoostClassifier,0.48,0.618,0.049895891614440566,Train,3.0
379,AdaBoostClassifier,0.48,0.504,0.017527121840165333,Test,3.0
380,NeighborHoodClassifier,0.48,0.9244,0.06499723071023873,Train,4.0
381,NeighborHoodClassifier,0.48,0.5012000000000001,0.023752052542885656,Test,4.0
382,AdaBoostClassifier,0.48,0.5616000000000001,0.04066251344912165,Train,4.0
383,AdaBoostClassifier,0.48,0.49800000000000005,0.032199378875997,Test,4.0
384,NeighborHoodClassifier,0.49,0.5664,0.012483589227461754,Train,0.25
385,NeighborHoodClassifier,0.49,0.5112,0.016761861471805587,Test,0.25
386,AdaBoostClassifier,0.49,0.6312,0.014620533505997665,Train,0.25
387,AdaBoostClassifier,0.49,0.5115999999999999,0.0486851106602419,Test,0.25
388,NeighborHoodClassifier,0.49,0.7452,0.16725836301961108,Train,0.5
389,NeighborHoodClassifier,0.49,0.47239999999999993,0.05857508002555353,Test,0.5
390,AdaBoostClassifier,0.49,0.5839999999999999,0.03983967871356395,Train,0.5
391,AdaBoostClassifier,0.49,0.4528,0.058999661015975355,Test,0.5
392,NeighborHoodClassifier,0.49,0.8964000000000001,0.05801241246491997,Train,1.0
393,NeighborHoodClassifier,0.49,0.48279999999999995,0.015367498169838834,Test,1.0
394,AdaBoostClassifier,0.49,0.5988,0.028102668912400465,Train,1.0
395,AdaBoostClassifier,0.49,0.49399999999999994,0.016149303390549093,Test,1.0
396,NeighborHoodClassifier,0.49,0.9308,0.056591165388247655,Train,1.5
397,NeighborHoodClassifier,0.49,0.506,0.019099738218101334,Test,1.5
398,AdaBoostClassifier,0.49,0.6272,0.02801713761253996,Train,1.5
399,AdaBoostClassifier,0.49,0.5088,0.02655108284044175,Test,1.5
400,NeighborHoodClassifier,0.49,0.9523999999999999,0.059199999999999996,Train,2.0
401,NeighborHoodClassifier,0.49,0.5096,0.013705473359209464,Test,2.0
402,AdaBoostClassifier,0.49,0.5791999999999999,0.05025693981929261,Train,2.0
403,AdaBoostClassifier,0.49,0.49399999999999994,0.012393546707863743,Test,2.0
404,NeighborHoodClassifier,0.49,0.9732,0.0536,Train,2.5
405,NeighborHoodClassifier,0.49,0.488,0.013266499161421611,Test,2.5
406,AdaBoostClassifier,0.49,0.5928,0.030452586097078852,Train,2.5
407,AdaBoostClassifier,0.49,0.48719999999999997,0.010925200226998118,Test,2.5
408,NeighborHoodClassifier,0.49,0.9259999999999999,0.06063662259723904,Train,3.0
409,NeighborHoodClassifier,0.49,0.5056,0.010613199329137289,Test,3.0
410,AdaBoostClassifier,0.49,0.5631999999999999,0.029734828064073265,Train,3.0
411,AdaBoostClassifier,0.49,0.5048,0.02261327044016411,Test,3.0
412,NeighborHoodClassifier,0.49,0.9032,0.05087396190587087,Train,4.0
413,NeighborHoodClassifier,0.49,0.49960000000000004,0.013821722034536809,Test,4.0
414,AdaBoostClassifier,0.49,0.6364,0.015717506163510815,Train,4.0
415,AdaBoostClassifier,0.49,0.49800000000000005,0.02475479751482529,Test,4.0
